StudyID,RecordID,Virus,Virus.Order,Virus.Family,Virus.Genus,VirusSpecies,Bat_Name,HostFamily,HostGenus,HostSpecies,Genus_spp,N_Individuals,DetectionMethod,SampleType,N_Sample_Pos,N_Sample_Tested,SubsequentTest,Isolate,Sequence,Notes,FirstAuthor,Title,Year,Sampling_Notes,Year_Sampled,MeanYear,Source,N_spp,N_Bats,N_Killed,Prop_Killed,N_Samples,No_Novel_Viruses,N_Total_Viruses,ViralFamiliesTest,General_Notes,Full_Reference,DetMethCat,SampleCat,KillNum,SampPosNum,PrevPos
JA13,2487,Novel PgAdV-10,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 10,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,0,806,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,0,0
JA13,2488,Novel PgAdV-10,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 10,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2489,Novel PgAdV-10,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 10,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2490,Novel PgAdV-11,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 11,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,4,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.004296455
JA13,2491,Novel PgAdV-11,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 11,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,0,806,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,0,0
JA13,2492,Novel PgAdV-11,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 11,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2493,Novel PgAdV-11,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 11,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2494,Novel PgAdV-12,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 12,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,1,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.001074114
JA13,2495,Novel PgAdV-12,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 12,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,0,806,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,0,0
JA13,2496,Novel PgAdV-12,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 12,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2497,Novel PgAdV-12,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 12,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,87,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2498,Novel PgAdV-13,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 13,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,22,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.023630505
JA13,2499,Novel PgAdV-13,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 13,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,3,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.003722084
JA13,2500,Novel PgAdV-13,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 13,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2501,Novel PgAdV-13,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 13,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,6,87,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.068965517
JA13,2502,Novel PgAdV-14,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 14,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,38,931,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.040816327
JA13,2503,Novel PgAdV-14,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 14,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,11,806,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.013647643
JA13,2504,Novel PgAdV-14,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 14,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,feces,0,78,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Feces,0,0,0
JA13,2505,Novel PgAdV-14,Unassigned,Adenoviridae,Mastadenovirus,Novel PgAdV 14,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,5,87,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.057471264
JA13,2506,Novel PgAstV-1,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 1,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,0,696,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2507,Novel PgAstV-1,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 1,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,1,585,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,1,0.001709402
JA13,2508,Novel PgAstV-1,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 1,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,1,67,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.014925373
JA13,2509,Novel PgAstV-2,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 2,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,1,696,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.001436782
JA13,2510,Novel PgAstV-2,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 2,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,0,585,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,0,0
JA13,2511,Novel PgAstV-2,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 2,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,roost urine,0,67,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,0,0
JA13,2512,Novel PgAstV-3,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 3,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,urine,3,696,0,NA,1,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Urine,0,1,0.004310345
JA13,2513,Novel PgAstV-3,Unassigned,Astroviridae,Mamastrovirus,Novel PgAstV 3,Indian Flying Fox,Pteropodidae,Pteropus,giganteus,Pteropus_giganteus,NA,PCR,throat swab,0,585,0,NA,NA,,"Anthony, S",Estimating viral diversity in bats,2013,"collected throughout Bangladesh; pooled urine from roost samples, throat swabs, feces, individual urine collected",2006-2010,2008,wild-caught,1,NA,0,0,1897,34,55,9,total bats not explicitly stated,"Anthony SJ, Epstein JH, Murray KA, Navarrete-Macias I, Zambrana-Torrelio CM, Solovyov A, Ojeda-Flores R, Arrigo NC, Islam A, Ali Khan S, Hosseini P, Bogich TL, Olival KJ, Sanchez-Leon MD, Karesh W, Goldstein T, Luby Sp, Morse SS, Mazet JAK, Daszak P, Lipkin WI. Estimating viral diversity in bats. [Under review.] 2013.",Molecular,Saliva,0,0,0
